|          0 <= x <          60;  y_0          =   50.0000 +    -0.0833x     1.9667x^2    -1.7833x_3 ; Bezier Curve 
|      20430 <= x <       20490;  y_227        =   73.0000 +    -0.1000x     0.0000x^2     0.1000x_3 ; Bezier Curve 
|      20520 <= x <       20580;  y_228        =   71.0000 +     8.8500x   -17.7000x^2     7.9500x_3 ; Bezier Curve 
|      20610 <= x <       20670;  y_229        =   25.0000 +   -13.9167x    27.5333x^2   -12.2167x_3 ; Bezier Curve 
|      20700 <= x <       20760;  y_230        =   71.0000 +    -0.9000x     0.0000x^2     0.9000x_3 ; Bezier Curve 
|      20790 <= x <       20850;  y_231        =   53.0000 +     0.4083x     0.9833x^2    -1.3417x_3 ; Bezier Curve 
|      20880 <= x <       20940;  y_232        =   71.0000 +    -1.3917x     0.9833x^2     0.4583x_3 ; Bezier Curve 
|      20970 <= x <       21030;  y_233        =   53.0000 +     0.9000x    -0.0000x^2    -0.9000x_3 ; Bezier Curve 
|      21060 <= x <       21120;  y_234        =   70.0000 +    -0.4583x    -0.9833x^2     1.3917x_3 ; Bezier Curve 
|      21150 <= x <       21210;  y_235        =   53.0000 +     0.3083x     0.9833x^2    -1.2417x_3 ; Bezier Curve 
|      21240 <= x <       21300;  y_236        =   70.0000 +    -1.2417x     0.9833x^2     0.3083x_3 ; Bezier Curve 
|      21330 <= x <       21390;  y_237        =   55.0000 +     1.3417x    -0.9833x^2    -0.4083x_3 ; Bezier Curve 
|      21420 <= x <       21480;  y_238        =   51.0000 +    -9.7333x    19.6667x^2    -8.9333x_3 ; Bezier Curve 
|      21510 <= x <       21570;  y_239        =   54.0000 +     0.9500x     0.0000x^2    -0.9500x_3 ; Bezier Curve 
|      21600 <= x <       21660;  y_240        =   62.0000 +    -5.8583x    10.8167x^2    -4.4083x_3 ; Bezier Curve 
|      21690 <= x <       21750;  y_241        =   53.0000 +     0.5083x     0.9833x^2    -1.4417x_3 ; Bezier Curve 
|      21780 <= x <       21840;  y_242        =   70.0000 +    -0.8500x     0.0000x^2     0.8500x_3 ; Bezier Curve 
|      21870 <= x <       21930;  y_243        =   53.0000 +     0.6500x     0.0000x^2    -0.6500x_3 ; Bezier Curve 
|      21960 <= x <       22020;  y_244        =   72.0000 +    -1.5417x     0.9833x^2     0.6083x_3 ; Bezier Curve 
|      22050 <= x <       22110;  y_245        =   52.0000 +    -0.0833x     1.9667x^2    -1.7833x_3 ; Bezier Curve 
|      22140 <= x <       22200;  y_246        =   71.0000 +    -0.8500x     0.0000x^2     0.8500x_3 ; Bezier Curve 
|      22230 <= x <       22290;  y_247        =   53.0000 +     0.9000x    -0.0000x^2    -0.9000x_3 ; Bezier Curve 
|      22320 <= x <       22380;  y_248        =   70.0000 +     7.8167x   -15.7333x^2     7.1167x_3 ; Bezier Curve 
|      22410 <= x <       22470;  y_249        =   69.0000 +    -0.3500x     0.0000x^2     0.3500x_3 ; Bezier Curve 
|      22500 <= x <       22560;  y_250        =   55.0000 +    -8.5917x    18.6833x^2    -9.1417x_3 ; Bezier Curve 
|      22590 <= x <       22650;  y_251        =   70.0000 +     6.0333x   -13.7667x^2     7.0333x_3 ; Bezier Curve 
|      22680 <= x <       22740;  y_252        =   67.0000 +    -0.1417x     0.9833x^2    -0.7917x_3 ; Bezier Curve 
|      22770 <= x <       22830;  y_253        =   69.0000 +    -0.8333x     1.9667x^2    -1.0333x_3 ; Bezier Curve 
|      22860 <= x <       22920;  y_254        =   58.0000 +    -6.4917x    12.7833x^2    -5.6417x_3 ; Bezier Curve 
|      22950 <= x <       23010;  y_255        =   71.0000 +    -1.2417x     0.9833x^2     0.3083x_3 ; Bezier Curve 
|      23040 <= x <       23100;  y_256        =   68.0000 +    19.7333x   -43.2667x^2    21.3333x_3 ; Bezier Curve 
|      23130 <= x <       23190;  y_257        =   69.0000 +    -2.5583x     4.9167x^2    -2.1083x_3 ; Bezier Curve 
|      23220 <= x <       23280;  y_258        =   67.0000 +    -3.5500x     5.9000x^2    -2.0500x_3 ; Bezier Curve 
|      23310 <= x <       23370;  y_259        =   58.0000 +     0.6417x    -0.9833x^2     0.2917x_3 ; Bezier Curve 
|      23400 <= x <       23460;  y_260        =   66.0000 +    -0.1417x     0.9833x^2    -0.7917x_3 ; Bezier Curve 
|      23490 <= x <       23550;  y_261        =   56.0000 +    -6.3833x    13.7667x^2    -6.6833x_3 ; Bezier Curve 
|      23580 <= x <       23640;  y_262        =   71.0000 +     6.0500x   -11.8000x^2     5.1500x_3 ; Bezier Curve 
|      23670 <= x <       23730;  y_263        =   71.0000 +    -0.1583x    -0.9833x^2     1.0917x_3 ; Bezier Curve 
|      23760 <= x <       23820;  y_264        =   72.0000 +     6.9167x   -15.7333x^2     8.0167x_3 ; Bezier Curve 
|      23850 <= x <       23910;  y_265        =   71.0000 +    -1.6333x     1.9667x^2    -0.2333x_3 ; Bezier Curve 
|      23940 <= x <       24000;  y_266        =   57.0000 +    -7.9667x    15.7333x^2    -6.9667x_3 ; Bezier Curve 
|      24030 <= x <       24090;  y_267        =   57.0000 +    -7.6083x    16.7167x^2    -8.2583x_3 ; Bezier Curve 
|      24120 <= x <       24180;  y_268        =   71.0000 +     6.8333x   -13.7667x^2     6.2333x_3 ; Bezier Curve 
|      24210 <= x <       24270;  y_269        =   56.0000 +    -8.8000x    17.7000x^2    -8.0000x_3 ; Bezier Curve 
|      24300 <= x <       24360;  y_270        =   68.0000 +    -1.9667x     3.9333x^2    -1.7667x_3 ; Bezier Curve 
|      24390 <= x <       24450;  y_271        =   73.0000 +     0.4417x    -0.9833x^2     0.4917x_3 ; Bezier Curve 
|      24480 <= x <       24540;  y_272        =   73.0000 +    -0.3583x    -0.9833x^2     1.2917x_3 ; Bezier Curve 
|      24570 <= x <       24630;  y_273        =   57.0000 +    -8.3583x    16.7167x^2    -7.5083x_3 ; Bezier Curve 
|      24660 <= x <       24720;  y_274        =   72.0000 +     0.1000x    -0.0000x^2    -0.1000x_3 ; Bezier Curve 
|      24750 <= x <       24810;  y_275        =   74.0000 +    -0.1500x     0.0000x^2     0.1500x_3 ; Bezier Curve 
|      24840 <= x <       24900;  y_276        =   71.0000 +     6.5417x   -12.7833x^2     5.5917x_3 ; Bezier Curve 
|      24930 <= x <       24990;  y_277        =   74.0000 +    -0.7500x     0.0000x^2     0.7500x_3 ; Bezier Curve 
|      25020 <= x <       25080;  y_278        =   71.0000 +    -1.2417x     0.9833x^2     0.3083x_3 ; Bezier Curve 
|      25110 <= x <       25170;  y_279        =   73.0000 +     1.3250x    -2.9500x^2     1.4750x_3 ; Bezier Curve 
|      25200 <= x <       25260;  y_280        =   74.0000 +    -0.3583x    -0.9833x^2     1.2917x_3 ; Bezier Curve 
|      25290 <= x <       25350;  y_281        =   57.0000 +    -8.8500x    17.7000x^2    -7.9500x_3 ; Bezier Curve 
|      25380 <= x <       25440;  y_282        =   72.0000 +    20.4000x   -41.3000x^2    18.8000x_3 ; Bezier Curve 
|      25470 <= x <       25530;  y_283        =   25.0000 +   -21.3000x    47.2000x^2   -23.5000x_3 ; Bezier Curve 
|      25560 <= x <       25620;  y_284        =   71.0000 +     6.9333x   -13.7667x^2     6.1333x_3 ; Bezier Curve 
|      25650 <= x <       25710;  y_285        =   53.0000 +    -7.8500x    17.7000x^2    -8.9500x_3 ; Bezier Curve 
|      25740 <= x <       25800;  y_286        =   57.0000 +    -6.0333x    13.7667x^2    -7.0333x_3 ; Bezier Curve 
|      25830 <= x <       25890;  y_287        =   55.0000 +    -8.1583x    16.7167x^2    -7.7083x_3 ; Bezier Curve 
|      25920 <= x <       25980;  y_288        =   58.0000 +    -0.5417x     0.9833x^2    -0.3917x_3 ; Bezier Curve 
|      26010 <= x <       26070;  y_289        =   57.0000 +     1.0333x    -1.9667x^2     0.8333x_3 ; Bezier Curve 
|      26100 <= x <       26160;  y_290        =   59.0000 +    -6.1833x    13.7667x^2    -6.8833x_3 ; Bezier Curve 
|      26190 <= x <       26250;  y_291        =   72.0000 +     7.2750x   -14.7500x^2     6.7250x_3 ; Bezier Curve 
|      26280 <= x <       26340;  y_292        =   59.0000 +     1.0917x    -0.9833x^2    -0.1583x_3 ; Bezier Curve 
|      26370 <= x <       26430;  y_293        =   74.0000 +    -0.1500x     0.0000x^2     0.1500x_3 ; Bezier Curve 
|      26460 <= x <       26520;  y_294        =   58.0000 +    -5.6417x    12.7833x^2    -6.4917x_3 ; Bezier Curve 
|      26550 <= x <       26610;  y_295        =   73.0000 +     7.7667x   -15.7333x^2     7.1667x_3 ; Bezier Curve 
|      26640 <= x <       26700;  y_296        =   71.0000 +    -1.2917x     0.9833x^2     0.3583x_3 ; Bezier Curve 
|      26730 <= x <       26790;  y_297        =   56.0000 +    -0.3417x     0.9833x^2    -0.5917x_3 ; Bezier Curve 
|      26820 <= x <       26880;  y_298        =   74.0000 +     7.0167x   -15.7333x^2     7.9167x_3 ; Bezier Curve 
|      26910 <= x <       26970;  y_299        =   68.0000 +    -3.4000x     5.9000x^2    -2.2000x_3 ; Bezier Curve 
|      27000 <= x <       27060;  y_300        =   60.0000 +     1.6833x    -1.9667x^2     0.1833x_3 ; Bezier Curve 
|      27090 <= x <       27150;  y_301        =   73.0000 +     7.1667x   -15.7333x^2     7.7667x_3 ; Bezier Curve 
|      27180 <= x <       27240;  y_302        =   59.0000 +     0.2083x     0.9833x^2    -1.1417x_3 ; Bezier Curve 
|      27270 <= x <       27330;  y_303        =   58.0000 +     1.1417x    -0.9833x^2    -0.2083x_3 ; Bezier Curve 
|      27360 <= x <       27420;  y_304        =   58.0000 +    -4.9167x     9.8333x^2    -4.4167x_3 ; Bezier Curve 
|      27450 <= x <       27510;  y_305        =   75.0000 +     8.5000x   -17.7000x^2     8.3000x_3 ; Bezier Curve 
|      27540 <= x <       27600;  y_306        =   67.0000 +     3.4833x    -7.8667x^2     3.9833x_3 ; Bezier Curve 
|      27630 <= x <       27690;  y_307        =   73.0000 +     8.6917x   -18.6833x^2     9.0417x_3 ; Bezier Curve 
|      27720 <= x <       27780;  y_308        =   37.0000 +   -14.8083x    28.5167x^2   -12.2583x_3 ; Bezier Curve 
|      27810 <= x <       27870;  y_309        =   56.0000 +    -7.2667x    15.7333x^2    -7.6667x_3 ; Bezier Curve 
|      27900 <= x <       27960;  y_310        =   61.0000 +    -3.2500x     5.9000x^2    -2.3500x_3 ; Bezier Curve 
|      27990 <= x <       28050;  y_311        =   74.0000 +     8.9917x   -18.6833x^2     8.7417x_3 ; Bezier Curve 
|      28080 <= x <       28140;  y_312        =   61.0000 +    -0.3333x     1.9667x^2    -1.5333x_3 ; Bezier Curve 
|      28170 <= x <       28230;  y_313        =   73.0000 +     7.5667x   -15.7333x^2     7.3667x_3 ; Bezier Curve 
|      28260 <= x <       28320;  y_314        =   67.0000 +     0.7917x    -0.9833x^2     0.1417x_3 ; Bezier Curve 
|      28350 <= x <       28410;  y_315        =   70.0000 +     6.5333x   -13.7667x^2     6.5333x_3 ; Bezier Curve 
|      28440 <= x <       28500;  y_316        =   64.0000 +     6.8917x   -12.7833x^2     5.2417x_3 ; Bezier Curve 
|      28530 <= x <       28590;  y_317        =   57.0000 +    -6.4750x    14.7500x^2    -7.5250x_3 ; Bezier Curve 
|      28620 <= x <       28680;  y_318        =   73.0000 +     0.6750x    -2.9500x^2     2.1250x_3 ; Bezier Curve 
|      28710 <= x <       28770;  y_319        =   57.0000 +     1.4750x    -2.9500x^2     1.3250x_3 ; Bezier Curve 
|      28800 <= x <       28860;  y_320        =   74.0000 +     9.2917x   -18.6833x^2     8.4417x_3 ; Bezier Curve 
|      28890 <= x <       28950;  y_321        =   57.0000 +     1.7333x    -1.9667x^2     0.1333x_3 ; Bezier Curve 
|      28980 <= x <       29040;  y_322        =   57.0000 +    -7.6083x    16.7167x^2    -8.2583x_3 ; Bezier Curve 
|      29070 <= x <       29130;  y_323        =   58.0000 +    -6.9833x    13.7667x^2    -6.0833x_3 ; Bezier Curve 
|      29160 <= x <       29220;  y_324        =   57.0000 +    -8.3583x    16.7167x^2    -7.5083x_3 ; Bezier Curve 
|      29250 <= x <       29310;  y_325        =   71.0000 +     6.4917x   -12.7833x^2     5.6417x_3 ; Bezier Curve 
|      29340 <= x <       29400;  y_326        =   58.0000 +     0.4417x    -0.9833x^2     0.4917x_3 ; Bezier Curve 
|      29430 <= x <       29490;  y_327        =   72.0000 +     6.6250x   -14.7500x^2     7.3750x_3 ; Bezier Curve 
|      29520 <= x <       29580;  y_328        =   74.0000 +     8.0500x   -17.7000x^2     8.7500x_3 ; Bezier Curve 
|      29610 <= x <       29670;  y_329        =   58.0000 +    -6.9833x    13.7667x^2    -6.0833x_3 ; Bezier Curve 
|      29700 <= x <       29760;  y_330        =   74.0000 +     3.4417x    -6.8833x^2     3.0917x_3 ; Bezier Curve 
|      29790 <= x <       29850;  y_331        =   72.0000 +     0.9833x    -1.9667x^2     0.8833x_3 ; Bezier Curve 
|      29880 <= x <       29940;  y_332        =   57.0000 +    -7.8667x    15.7333x^2    -7.0667x_3 ; Bezier Curve 
|      29970 <= x <       30030;  y_333        =   29.0000 +   -21.7833x    43.2667x^2   -19.2833x_3 ; Bezier Curve 
|      30060 <= x <       30120;  y_334        =   58.0000 +     1.5833x    -1.9667x^2     0.2833x_3 ; Bezier Curve 
|      30150 <= x <       30210;  y_335        =   58.0000 +    -6.5417x    12.7833x^2    -5.5917x_3 ; Bezier Curve 
|      30240 <= x <       30300;  y_336        =   71.0000 +    -0.2000x     0.0000x^2     0.2000x_3 ; Bezier Curve 
|      30330 <= x <       30390;  y_337        =   61.0000 +    -4.3167x     9.8333x^2    -5.0167x_3 ; Bezier Curve 
|      30420 <= x <       30480;  y_338        =   56.0000 +    -8.7500x    17.7000x^2    -8.0500x_3 ; Bezier Curve 
|      30510 <= x <       30570;  y_339        =   70.0000 +    -0.2917x     0.9833x^2    -0.6417x_3 ; Bezier Curve 
|      30600 <= x <       30660;  y_340        =   57.0000 +     3.2583x    -4.9167x^2     1.4083x_3 ; Bezier Curve 
|      30690 <= x <       30750;  y_341        =   57.0000 +    -8.3083x    16.7167x^2    -7.5583x_3 ; Bezier Curve 
|      30780 <= x <       30840;  y_342        =   60.0000 +     1.0417x    -0.9833x^2    -0.1083x_3 ; Bezier Curve 
|      30870 <= x <       30930;  y_343        =   57.0000 +    -7.7667x    15.7333x^2    -7.1667x_3 ; Bezier Curve 
|      30960 <= x <       31020;  y_344        =   73.0000 +     6.6250x   -14.7500x^2     7.3750x_3 ; Bezier Curve 
|      31050 <= x <       31110;  y_345        =   57.0000 +     0.3583x     0.9833x^2    -1.2917x_3 ; Bezier Curve 
|      31140 <= x <       31200;  y_346        =   66.0000 +     4.7750x    -8.8500x^2     3.6250x_3 ; Bezier Curve 
|      31230 <= x <       31290;  y_347        =   57.0000 +     1.1917x    -0.9833x^2    -0.2583x_3 ; Bezier Curve 
|      31320 <= x <       31380;  y_348        =   75.0000 +    -0.6917x     0.9833x^2    -0.2417x_3 ; Bezier Curve 
|      31410 <= x <       31470;  y_349        =   73.0000 +     7.4250x   -14.7500x^2     6.5750x_3 ; Bezier Curve 
|      31500 <= x <       31560;  y_350        =   74.0000 +    -0.0500x     0.0000x^2     0.0500x_3 ; Bezier Curve 
|      31590 <= x <       31650;  y_351        =   71.0000 +     5.7417x   -12.7833x^2     6.3917x_3 ; Bezier Curve 
|      31680 <= x <       31740;  y_352        =   76.0000 +    -0.5583x    -0.9833x^2     1.4917x_3 ; Bezier Curve 
|      31770 <= x <       31830;  y_353        =   73.0000 +     6.5750x   -14.7500x^2     7.4250x_3 ; Bezier Curve 
|      31860 <= x <       31920;  y_354        =   75.0000 +    -0.3583x    -0.9833x^2     1.2917x_3 ; Bezier Curve 
|      31950 <= x <       32010;  y_355        =   72.0000 +     1.5750x    -2.9500x^2     1.2250x_3 ; Bezier Curve 
|      32040 <= x <       32100;  y_356        =   57.0000 +     0.0500x    -0.0000x^2    -0.0500x_3 ; Bezier Curve 
|      32130 <= x <       32190;  y_357        =   58.0000 +    -7.3750x    14.7500x^2    -6.6250x_3 ; Bezier Curve 
|      32220 <= x <       32280;  y_358        =   59.0000 +    -2.5583x     4.9167x^2    -2.1083x_3 ; Bezier Curve 
|      32310 <= x <       32370;  y_359        =   55.0000 +    12.2250x   -26.5500x^2    12.9750x_3 ; Bezier Curve 
|      32400 <= x <       32460;  y_360        =   62.0000 +     0.4500x    -0.0000x^2    -0.4500x_3 ; Bezier Curve 
|      32490 <= x <       32550;  y_361        =   73.0000 +     1.4167x    -3.9333x^2     2.3167x_3 ; Bezier Curve 
|      32580 <= x <       32640;  y_362        =   55.0000 +     0.9000x    -0.0000x^2    -0.9000x_3 ; Bezier Curve 
|      32670 <= x <       32730;  y_363        =   56.0000 +    -6.4750x    14.7500x^2    -7.5250x_3 ; Bezier Curve 
|      32760 <= x <       32820;  y_364        =   72.0000 +     8.6000x   -17.7000x^2     8.2000x_3 ; Bezier Curve 
|      32850 <= x <       32910;  y_365        =   56.0000 +    -6.6250x    14.7500x^2    -7.3750x_3 ; Bezier Curve 
|      32940 <= x <       33000;  y_366        =   73.0000 +     9.8833x   -19.6667x^2     8.7833x_3 ; Bezier Curve 
|      33030 <= x <       33090;  y_367        =   53.0000 +    -8.3917x    18.6833x^2    -9.3417x_3 ; Bezier Curve 
|      33120 <= x <       33180;  y_368        =   55.0000 +    -8.8000x    17.7000x^2    -8.0000x_3 ; Bezier Curve 
|      33210 <= x <       33270;  y_369        =   73.0000 +     3.9833x    -7.8667x^2     3.4833x_3 ; Bezier Curve 
|      33300 <= x <       33360;  y_370        =   69.0000 +    -1.5833x     1.9667x^2    -0.2833x_3 ; Bezier Curve 
|      33390 <= x <       33450;  y_371        =   61.0000 +     3.5000x    -5.9000x^2     2.1000x_3 ; Bezier Curve 
|      33480 <= x <       33540;  y_372        =   73.0000 +     9.7333x   -19.6667x^2     8.9333x_3 ; Bezier Curve 
|      33570 <= x <       33630;  y_373        =   65.0000 +    -3.3500x     5.9000x^2    -2.2500x_3 ; Bezier Curve 
|      33660 <= x <       33720;  y_374        =   73.0000 +     0.2333x    -1.9667x^2     1.6333x_3 ; Bezier Curve 
|      33750 <= x <       33810;  y_375        =   68.0000 +    -0.3417x     0.9833x^2    -0.5917x_3 ; Bezier Curve 
|      33840 <= x <       33900;  y_376        =   57.0000 +    -8.0167x    15.7333x^2    -6.9167x_3 ; Bezier Curve 
|      33930 <= x <       33990;  y_377        =   67.0000 +     3.8250x    -8.8500x^2     4.5750x_3 ; Bezier Curve 
|      34020 <= x <       34080;  y_378        =   73.0000 +    -0.7000x     0.0000x^2     0.7000x_3 ; Bezier Curve 
|      34110 <= x <       34170;  y_379        =   67.0000 +     2.0167x    -3.9333x^2     1.7167x_3 ; Bezier Curve 
|      34200 <= x <       34260;  y_380        =   73.0000 +     0.7333x    -1.9667x^2     1.1333x_3 ; Bezier Curve 
|      34290 <= x <       34350;  y_381        =   58.0000 +     2.0750x    -2.9500x^2     0.7250x_3 ; Bezier Curve 
|      34380 <= x <       34440;  y_382        =   68.0000 +    -2.2750x     2.9500x^2    -0.5250x_3 ; Bezier Curve 
|      34470 <= x <       34530;  y_383        =   55.0000 +     0.9000x    -0.0000x^2    -0.9000x_3 ; Bezier Curve 
|      34560 <= x <       34620;  y_384        =   73.0000 +    -0.1000x     0.0000x^2     0.1000x_3 ; Bezier Curve 
|      34650 <= x <       34710;  y_385        =   71.0000 +    -1.8333x     1.9667x^2    -0.0333x_3 ; Bezier Curve 
|      34740 <= x <       34800;  y_386        =   55.0000 +    -7.4583x    16.7167x^2    -8.4083x_3 ; Bezier Curve 
|      34830 <= x <       34890;  y_387        =   53.0000 +    -2.0500x     5.9000x^2    -3.5500x_3 ; Bezier Curve 
|      34920 <= x <       34980;  y_388        =   53.0000 +    10.7333x   -19.6667x^2     7.9333x_3 ; Bezier Curve 
|      35010 <= x <       35070;  y_389        =   24.0000 +    -0.1000x     0.0000x^2     0.1000x_3 ; Bezier Curve 
|      35100 <= x <       35160;  y_390        =   21.0000 +   -15.6167x    33.4333x^2   -16.1167x_3 ; Bezier Curve 
|      35190 <= x <       35250;  y_391        =   34.0000 +     7.3833x   -13.7667x^2     5.6833x_3 ; Bezier Curve 
|      35280 <= x <       35340;  y_392        =   20.0000 +     0.4417x    -0.9833x^2     0.4917x_3 ; Bezier Curve 
|      35370 <= x <       35430;  y_393        =   18.0000 +    -2.4583x     4.9167x^2    -2.2083x_3 ; Bezier Curve 
|      35460 <= x <       35520;  y_394        =   19.0000 +   -22.3833x    49.1667x^2   -24.2833x_3 ; Bezier Curve 
|      35550 <= x <       35610;  y_395        =   51.0000 +    -8.1000x    17.7000x^2    -8.7000x_3 ; Bezier Curve 
